batch_key,source_id,year,rank,category,distinction,source_url,venue_name,city_label,country_label,venue_category,venue_status,price_symbol_raw,note
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/bretagne/plougonvelin/restaurant/hostellerie-de-la-pointe-st-mathieu,Hostellerie de la Pointe Saint-Mathieu,Plougonvelin,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/bretagne/brest/restaurant/l-embrun,L'Embrun,Brest,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/bretagne/plouider/restaurant/la-table-de-la-butte,La Table de La Butte,Plouider,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/bretagne/roscoff/restaurant/nori,Nori,Roscoff,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/bretagne/saint-pol-de-lon/restaurant/la-pomme-d-api,La Pomme d'Api,Saint-Pol-de-Léon,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/bretagne/plomeur_1568548/restaurant/nuance-1215929,Nuance,Plomeur,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/bretagne/carantec/restaurant/nicolas-carro,Nicolas Carro - Hôtel de Carantec,Carantec,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/bretagne/quimper/restaurant/allium,Allium,Quimper,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/bretagne/combrit/restaurant/les-trois-rochers,Les Trois Rochers,Combrit,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/bretagne/trbeurden/restaurant/manoir-de-lan-kerellec,Manoir de Lan-Kerellec,Trébeurden,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/bretagne/lannion/restaurant/l-anthocyane,L'Anthocyane,Lannion,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/bretagne/nevez/restaurant/ar-men-du,Ar Men Du,Névez,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/bretagne/pont-aven/restaurant/moulin-de-rosmadec,Rosmadec Le Moulin,Pont-Aven,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/bretagne/lorient/restaurant/louise1000376,Louise,Lorient,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/bretagne/fr-port-louis/restaurant/avel-vor,Avel Vor,Port-Louis,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/bretagne/kervignac/restaurant/l-inattendu-domaine-de-locguenole,L'Inattendu - Domaine de Locguénolé,Kervignac,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/bretagne/binic/restaurant/la-table-d-asten,La Table d'Asten,Binic,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/bretagne/mr-de-bretagne/restaurant/auberge-grand-maison,Auberge Grand'Maison,Mûr-de-Bretagne,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/bretagne/saint-brieuc/restaurant/aux-pesked,Aux Pesked,Saint-Brieuc,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/bretagne/plerin/restaurant/la-vieille-tour7741,La Vieille Tour,Plérin,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/bretagne/carnac/restaurant/cote-cuisine,Côté Cuisine,Carnac,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/bretagne/baden/restaurant/le-gavrinis,Le Gavrinis,Baden,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/bretagne/saint-av/restaurant/le-pressoir,Le Pressoir,Saint-Avé,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/bretagne/vannes/restaurant/la-tete-en-l-air,La Tête en l'air,Vannes,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/bretagne/vannes/restaurant/la-table-domaine-du-liziec,La Table - Domaine du Liziec,Vannes,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/normandie/cherbourg-en-cotentin/restaurant/le-pily,Le Pily,Cherbourg-en-Cotentin,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/bretagne/dinard/restaurant/pourquoi-pas,Pourquoi Pas,Dinard,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/bretagne/saint-malo/restaurant/le-st-placide,Le Saint Placide,Saint-Malo,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/bretagne/cancale/restaurant/la-table-breizh-cafe,La Table Breizh Café,Cancale,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/normandie/blainville-sur-mer/restaurant/le-mascaret,Le Mascaret,Blainville-sur-Mer,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/bretagne/guer/restaurant/maison-tiegezh,Maison Tiegezh,Guer,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/pays-de-la-loire/saint-joachim/restaurant/la-mare-aux-oiseaux,La Mare aux Oiseaux,Saint-Joachim,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/normandie/servon/restaurant/auberge-sauvage,Auberge Sauvage,Servon,France,restaurant,,,
michelin-2026-france,michelin,2026,,One Star,,https://guide.michelin.com/en/bretagne/rennes/restaurant/ima,Ima,Rennes,France,restaurant,,,
