batch_key,source_id,year,rank,category,distinction,source_url,venue_name,city_label,country_label,venue_category,venue_status,price_symbol_raw,note
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/sicilia/licata/restaurant/la-madia,La Madia,Licata,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/sicilia/taormina/restaurant/st-george-by-heinz-beck,St. George by Heinz Beck,Taormina,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/sicilia/ragusa/restaurant/duomo160079,Duomo,Ragusa,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/valle-d-aosta/aosta/restaurant/paolo-griffa-al-caffe-nazionale,Paolo Griffa al Caffè Nazionale,Aosta,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/valle-d-aosta/aosta/restaurant/vecchio-ristoro,Vecchio Ristoro,Aosta,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/valle-d-aosta/cogne/restaurant/le-petit-restaurant,Le Petit Bellevue,Cogne,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/valle-d-aosta/it-breuil-cervinia/restaurant/wood460913,Wood,Breuil Cervinia,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/piemonte/pinerolo/restaurant/zappatori,Trattoria Zappatori,Pinerolo,Italy,restaurant,,€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/piemonte/san-maurizio-canavese/restaurant/la-credenza,La Credenza,San Maurizio Canavese,Italy,restaurant,,€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/piemonte/domodossola/restaurant/atelier161790,Atelier,Domodossola,Italy,restaurant,,€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/piemonte/venaria-reale/restaurant/dolce-stil-novo-alla-reggia,Dolce Stil Novo alla Reggia,Venaria Reale,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/piemonte/torino/restaurant/piano-35,Piano35,Turin,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/piemonte/torino/restaurant/unforgettable,Unforgettable,Turin,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/piemonte/torino/restaurant/del-cambio,Del Cambio,Turin,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/piemonte/torino/restaurant/vintage-1997,Vintage 1997,Turin,Italy,restaurant,,€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/piemonte/torino/restaurant/condividere,Condividere,Turin,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/piemonte/torino/restaurant/carignano,Carignano,Turin,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/piemonte/torino/restaurant/andrea-larossa,Andrea Larossa,Turin,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/piemonte/biella/restaurant/il-patio,Il Patio,Biella,Italy,restaurant,,€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/piemonte/torino/restaurant/cannavacciuolo-bistrot,Cannavacciuolo Bistrot,Turin,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/piemonte/pettenasco/restaurant/cannavacciuolo-by-the-lake,Cannavacciuolo by the Lake,Pettenasco,Italy,restaurant,,€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/piemonte/orta-san-giulio/restaurant/locanda-di-orta,Andrea Monesi - Locanda di Orta,Orta San Giulio,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/piemonte/soriso/restaurant/al-sorriso,Al Sorriso,Soriso,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/piemonte/vernante/restaurant/nazionale,Nazionale,Vernante,Italy,restaurant,,€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/piemonte/tigliole/restaurant/ca-vittoria,Ca' Vittoria,Tigliole,Italy,restaurant,,€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/piemonte/canale/restaurant/all-enoteca,All'Enoteca,Canale,Italy,restaurant,,€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/piemonte/asti/restaurant/cannavacciuolo-le-cattedrali-asti,Cannavacciuolo Le Cattedrali Asti,Asti,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/piemonte/pibesi-d-alba/restaurant/21-9,21.9,Piobesi d'Alba,Italy,restaurant,,€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/piemonte/priocca/restaurant/il-centro,Il Centro,Priocca,Italy,restaurant,,€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/piemonte/novello_1797954/restaurant/massimo-camia,Massimo Camia,Novello,Italy,restaurant,,€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/piemonte/serralunga-d-alba/restaurant/guido361561,Guidoristorante,Serralunga d'Alba,Italy,restaurant,,€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/piemonte/monforte-d-alba/restaurant/fre,FRE,Monforte d'Alba,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/piemonte/alba/restaurant/locanda-del-pilone,Locanda del Pilone,Alba,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/piemonte/monforte-d-alba/restaurant/borgo-sant-anna,Borgo Sant'Anna,Monforte d'Alba,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/lombardia/madesimo/restaurant/il-cantinone-e-sport-hotel-alpina,Il Cantinone e Sport Hotel Alpina,Madesimo,Italy,restaurant,,€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/piemonte/treiso/restaurant/la-ciau-del-tornavento,La Ciau del Tornavento,Treiso,Italy,restaurant,,€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/lombardia/fagnano-olona/restaurant/acquerello197794,Acquerello,Fagnano Olona,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/liguria/ventimiglia/restaurant/casa-buono,Casa Buono,Ventimiglia,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/piemonte/santo-stefano-belbo/restaurant/il-ristorante-di-guido-da-costigliole,Il Ristorante di Guido da Costigliole,Santo Stefano Belbo,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/lombardia/olgiate-olona/restaurant/acqua-1201998,Acqua,Olgiate Olona,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/lombardia/como/restaurant/kitchen-325766,Kitchen,Como,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/lombardia/cernobbio/restaurant/materia,Materia,Cernobbio,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/lombardia/torno/restaurant/il-sereno-al-lago,Il Sereno Al Lago,Torno,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/lombardia/villa-di-chiavenna/restaurant/lanterna-verde,Lanterna Verde,Villa di Chiavenna,Italy,restaurant,,€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/lombardia/lomazzo/restaurant/trattoria-contemporanea,Trattoria contemporanea,Lomazzo,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/lombardia/saronno_1809624/restaurant/sui-generis,sui generis.,Saronno,Italy,restaurant,,€€€€,
michelin-2026-italy,michelin,2026,,One Star,,https://guide.michelin.com/us/en/lombardia/albavilla/restaurant/il-cantuccio,Il Cantuccio,Albavilla,Italy,restaurant,,€€€,
