batch_key,source_id,year,rank,category,distinction,source_url,venue_name,city_label,country_label,venue_category,venue_status,price_symbol_raw,note
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/galicia/santiago-de-compostela/restaurant/casa-marcelo,Casa Marcelo,Santiago de Compostela,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/galicia/san-salvador-de-poio/restaurant/solla,Solla,San Salvador de Poio,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/canarias/patalavaca/restaurant/la-aquarela,La Aquarela,Patalavaca,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/galicia/vigo/restaurant/maruja-limon,Maruja Limón,Vigo,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/galicia/vigo/restaurant/silabario,Silabario,Vigo,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/galicia/pontevedra/restaurant/eirado-da-lena,Eirado,Pontevedra,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/canarias/las-palmas-de-gran-canaria/restaurant/tabaiba,Tabaiba,Las Palmas de Gran Canaria,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/canarias/las-palmas-de-gran-canaria/restaurant/poemas-by-hermanos-padron,Poemas by Hermanos Padrón,Las Palmas de Gran Canaria,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/canarias/las-palmas-de-gran-canaria/restaurant/muxgo,Muxgo,Las Palmas de Gran Canaria,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/galicia/ourense/restaurant/nova,Nova,Ourense,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/galicia/ourense/restaurant/ceibe,Ceibe,Ourense,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/galicia/ourense/restaurant/miguel-gonzalez,Miguel González,Ourense,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/galicia/sober_3313368/restaurant/vertigo-1205008,Vértigo,Sober,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/principado-de-asturias/ortiguera/restaurant/ferpel,Ferpel Gastronómico,Ortiguera,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/canarias/playa-blanca/restaurant/kamezi,Kamezí,Playa Blanca,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/principado-de-asturias/tox/restaurant/regueiro,Regueiro,Tox,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/castilla-y-leon/ponferrada/restaurant/mu%E2%80%A2na,Mu•na,Ponferrada,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/principado-de-asturias/es-salinas/restaurant/real-balneario,Real Balneario,Salinas,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/principado-de-asturias/prendes/restaurant/casa-gerardo,Casa Gerardo,Prendes,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/principado-de-asturias/gijon/restaurant/auga,Auga,Gijón,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/principado-de-asturias/gijon/restaurant/marcos,Marcos,Gijón,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/principado-de-asturias/san-feliz/restaurant/monte-1190765,Monte,San Feliz,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/principado-de-asturias/arriondas/restaurant/el-corral-del-indianu,El Corral del Indianu,Arriondas,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/castilla-y-leon/leon/restaurant/cocinandos,Cocinandos,Leon,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/castilla-y-leon/leon/restaurant/pablo,Pablo,Leon,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/principado-de-asturias/ribadesella/restaurant/ayalga,Ayalga Villa Rosario,Ribadesella,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/castilla-y-leon/benavente/restaurant/el-ermitano,El Ermitaño,Benavente,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/principado-de-asturias/llanes/restaurant/el-retiro,El Retiro,Llanes,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/castilla-y-leon/castroverde-de-campos/restaurant/lera,Lera,Castroverde de Campos,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/extremadura/zarza-de-granadilla/restaurant/versatil,Versátil,Zarza de Granadilla,Spain,restaurant,,€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/castilla-y-leon/salamanca/restaurant/victor-gutierrez,Tayta by Víctor Gutiérrez,Salamanca,Spain,restaurant,,€€€€,
michelin-2026-spain,michelin,2026,,One Star,,https://guide.michelin.com/us/en/castilla-y-leon/salamanca/restaurant/en-la-parra,En la Parra,Salamanca,Spain,restaurant,,€€€,
