batch_key,source_id,year,rank,category,distinction,source_url,venue_name,city_label,country_label,venue_category,venue_status,price_symbol_raw,note,michelin_guide,name_native_michelin
michelin-2026-china,michelin,2026,,One Star,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/mansion-cuisine-by-jingyan,Mansion Cuisine by Jingyan,Beijing,China,restaurant,,¥¥¥¥,,beijing-2026,京艳 ‧ 翰林书院
michelin-2026-china,michelin,2026,,One Star,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/mo-jasmine,MO Jasmine,Beijing,China,restaurant,,¥¥¥,,beijing-2026,茉
michelin-2026-china,michelin,2026,,One Star,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/poetry%E2%80%A7wine,Poetry‧Wine (Dongsanhuan Middle Road),Beijing,China,restaurant,,¥¥,,beijing-2026,拾久 (东三环中路)
michelin-2026-china,michelin,2026,,One Star,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/rong-pao,Rong Pao,Beijing,China,restaurant,,¥¥¥,,beijing-2026,荣袍
michelin-2026-china,michelin,2026,,One Star,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/seventh-son-1186794,Seventh Son,Beijing,China,restaurant,,¥¥¥,,beijing-2026,家全七福
michelin-2026-china,michelin,2026,,One Star,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/sheng-yong-xing-chaoyang,Sheng Yong Xing (Chaoyang),Beijing,China,restaurant,,¥¥¥,,beijing-2026,晟永兴 (朝阳)
michelin-2026-china,michelin,2026,,One Star,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/the-beijing-kitchen,The Beijing Kitchen (Jianguo Road),Beijing,China,restaurant,,¥¥,,beijing-2026,北京厨房 (建国路)
michelin-2026-china,michelin,2026,,One Star,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/the-georg,The Georg,Beijing,China,restaurant,,¥¥¥¥,,beijing-2026,The Georg
michelin-2026-china,michelin,2026,,One Star,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/the-house-of-dynasties,The House of Dynasties,Beijing,China,restaurant,,¥¥¥,,beijing-2026,龙庭
michelin-2026-china,michelin,2026,,One Star,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/trb-hutong,Trb Hutong,Beijing,China,restaurant,,¥¥¥¥,,beijing-2026,Trb Hutong
michelin-2026-china,michelin,2026,,One Star,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/xin-rong-ji-jianguomenwai-street,Xin Rong Ji (Jianguomenwai Street),Beijing,China,restaurant,,¥¥¥,,beijing-2026,新荣记 (建国门外大街)
michelin-2026-china,michelin,2026,,One Star,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/xin-rong-ji-jinrong-street,Xin Rong Ji (Jinrong Street),Beijing,China,restaurant,,¥¥¥,,beijing-2026,新荣记 (金融大街)
michelin-2026-china,michelin,2026,,One Star,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/zhiguan,Zhiguan Courtyard,Beijing,China,restaurant,,¥¥¥,,beijing-2026,止观小馆
michelin-2026-china,michelin,2026,,One Star,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/zijin-mansion,Zijin Mansion,Beijing,China,restaurant,,¥¥¥,,beijing-2026,紫金阁
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/bao-bao-hao,Bao Bao Hao,Beijing,China,restaurant,,¥¥,,beijing-2026,煲煲好
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/bao-du-jin-sheng-long,Bao Du Jin Sheng Long (Dongcheng),Beijing,China,restaurant,,¥¥,,beijing-2026,爆肚金生隆 (东城)
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/bao-yuan,Bao Yuan,Beijing,China,restaurant,,¥,,beijing-2026,宝源
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/fujian-cuisine-dongsanhuan-north-road,Fujian Cuisine (Dongsanhuan North Road),Beijing,China,restaurant,,¥¥,,beijing-2026,闽中闽 (东三环北路)
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/hong-fan-qie-yuyuantan-south-road,Hong Fan Qie (Yuyuantan South Road),Beijing,China,restaurant,,¥¥,,beijing-2026,红蕃茄 (玉渊潭南路)
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/hua-sheng-feng-dongsanhuan-south-road,Hua Sheng Feng (Dongsanhuan South Road),Beijing,China,restaurant,,¥¥,,beijing-2026,华盛丰 (东三环南路)
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/jing-hua-lou,Jing Hua Lou,Beijing,China,restaurant,,¥¥,,beijing-2026,京华楼
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/jingyi,Jingyi (Liulichang East Street),Beijing,China,restaurant,,¥,,beijing-2026,静一 (琉璃厂东街)
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/ladychal-haidian,Ladychai,Beijing,China,restaurant,,¥,,beijing-2026,柴氏风味斋
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/lao-chuan-ban,Lao Chuan Ban,Beijing,China,restaurant,,¥¥,,beijing-2026,老川办
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/liu-ma-ma-dumplings-chaoyang,Liu Ma Ma Dumplings (Chaoyang),Beijing,China,restaurant,,¥,,beijing-2026,刘妈妈肉汁饺子 (朝阳)
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/niujie-halal-man-heng-ji,Man Heng Ji,Beijing,China,restaurant,,¥¥,,beijing-2026,满恒记
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/mingyuan-restaurant,Mingyuan Restaurant,Beijing,China,restaurant,,¥¥,,beijing-2026,明园餐厅
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/my-soup,My Soup,Beijing,China,restaurant,,¥¥,,beijing-2026,卖汤
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/no-69-fangzhuanchang-zhajiangmian,No. 69 Fangzhuanchang Zhajiangmian (Fangzhuanchang Hutong),Beijing,China,restaurant,,¥,,beijing-2026,方砖厂69号炸酱面 (方砖厂胡同)
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/pang-mei-noodles,Pang Mei Noodles (Xiang'er Hutong),Beijing,China,restaurant,,¥,,beijing-2026,胖妹面庄 (香饵胡同)
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/qiantang-garden,Qiantang Garden (Shuangyushu North Road),Beijing,China,restaurant,,¥¥,,beijing-2026,钱塘花园 (双榆树北路)
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/rong-cuisine-baiziwan-south-er-road,Rong Cuisine (Baiziwan South Er Road),Beijing,China,restaurant,,¥¥,,beijing-2026,荣小馆 (百子湾南二路)
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/tan-1218718,Tan,Beijing,China,restaurant,,¥¥,,beijing-2026,坛
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/tianchumiaoxiang-vegetarian-chaoyang,Tianchumiaoxiang Vegetarian (Chaoyang),Beijing,China,restaurant,,¥,,beijing-2026,天厨妙香素食 (朝阳)
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/tong-he-ju-yuetan-south-street,Tong He Ju (Yuetan South Street),Beijing,China,restaurant,,¥¥,,beijing-2026,同和居 (月坛南街)
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/xiang-bin-xuan-huayuan-road,Xiang Bin Xuan (Huayuan Road),Beijing,China,restaurant,,¥¥,,beijing-2026,湘彬萱 (花园路）
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/xiang-lin-tian-xia,Xiang Lin Tian Xia,Beijing,China,restaurant,,¥¥,,beijing-2026,湘临天下
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/yibin,Yibin,Beijing,China,restaurant,,¥,,beijing-2026,宜宾招待所
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/yu-hua-tai-xicheng,Yu Hua Tai (Xicheng),Beijing,China,restaurant,,¥¥,,beijing-2026,玉华台 (西城)
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/beijing-municipality/beijing/restaurant/zhong,Zhong,Beijing,China,restaurant,,¥¥,,beijing-2026,钟餐厅
michelin-2026-china,michelin,2026,,One Star,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/fleurs-et-festin,Fleurs Et Festin,Xiamen,China,restaurant,,¥¥,,fujian-2026,蓼花卿语
michelin-2026-china,michelin,2026,,One Star,,https://guide.michelin.com/us/en/fujian-province/fuzhou_1026814/restaurant/hatter,Hatter,Fuzhou,China,restaurant,,¥¥¥¥,,fujian-2026,海德
michelin-2026-china,michelin,2026,,One Star,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/hokklo,Hokklo,Xiamen,China,restaurant,,¥¥¥,,fujian-2026,鲜承
michelin-2026-china,michelin,2026,,One Star,,https://guide.michelin.com/us/en/fujian-province/fuzhou_1026814/restaurant/jiangnan-wok%E2%80%A7rong,Jiangnan Wok ‧ Rong,Fuzhou,China,restaurant,,¥¥¥,,fujian-2026,江南灶 ‧ 融府
michelin-2026-china,michelin,2026,,One Star,,https://guide.michelin.com/us/en/fujian-province/quanzhou_1030272/restaurant/qing-you-yu,Qing You Yu,Quanzhou,China,restaurant,,¥¥¥,,fujian-2026,庆有余
michelin-2026-china,michelin,2026,,One Star,,https://guide.michelin.com/us/en/fujian-province/fuzhou_1026814/restaurant/wenru-no-9,Wenru No.9,Fuzhou,China,restaurant,,¥¥,,fujian-2026,文儒九号
michelin-2026-china,michelin,2026,,One Star,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/yanyu-jiahe-road,Yanyu (Jiahe Road),Xiamen,China,restaurant,,¥¥¥,,fujian-2026,宴遇 (嘉禾路）
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/fuzhou_1026814/restaurant/167-shan-hai-li,167 Shan Hai Li,Fuzhou,China,restaurant,,¥¥,,fujian-2026,167山海里
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/quanzhou_1030272/restaurant/a-qiu-niu-pai-huxin-street,A Qiu Niu Pai (Huxin Street),Quanzhou,China,restaurant,,¥,,fujian-2026,阿秋牛排 (湖心街)
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/a-xi-xia-mian,A Xi Xia Mian,Xiamen,China,restaurant,,¥,,fujian-2026,阿西虾面
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/fuzhou_1026814/restaurant/a-xin-xian-lao-gongnong-road,A Xin Xian Lao (Gongnong Road),Fuzhou,China,restaurant,,¥,,fujian-2026,阿信鲜捞 (工农路)
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/a-zhong-shi-fang,A Zhong Shi Fang,Xiamen,China,restaurant,,¥¥,,fujian-2026,阿忠食坊
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/quanzhou_1030272/restaurant/antstory,Antstory,Quanzhou,China,restaurant,,¥¥,,fujian-2026,蚂蚁私厨
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/bai-jia-chun-hao-de-lai-jiang-mu-ya-zhongxing-road,Bai Jia Chun Hao De Lai Jiang Mu Ya (Zhongxing Road),Xiamen,China,restaurant,,¥,,fujian-2026,百家春好德来姜母鸭 (中兴路）
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/quanzhou_1030272/restaurant/che-qiao-tou-wen-a-shui-wan-daxi-street,Che Qiao Tou Wen A Shui Wan (Daxi Street),Quanzhou,China,restaurant,,¥,,fujian-2026,车桥头文阿水丸 (打锡街)
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/chen-xian-sen-sha-cha-mian,Chen Xian Sen Sha Cha Mian,Xiamen,China,restaurant,,¥,,fujian-2026,陈先森沙茶面
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/chic-1699-1213633,Chic 1699,Xiamen,China,restaurant,,¥¥,,fujian-2026,远洋私厨
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/quanzhou_1030272/restaurant/chun-sheng,Chun Sheng,Quanzhou,China,restaurant,,¥¥,,fujian-2026,春生饭店
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/cong-hui-tongan-lao-mei-shi-fan-dian,Cong Hui Tongan Lao Mei Shi Fan Dian,Xiamen,China,restaurant,,¥,,fujian-2026,聪辉同安老美食饭店
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/da-tong-shao-jiu-lang,Da Tong Shao Jiu Lang,Xiamen,China,restaurant,,¥¥,,fujian-2026,大同烧酒廊
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/dai-tai,Dai Tai,Xiamen,China,restaurant,,¥¥,,fujian-2026,傣泰
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/quanzhou_1030272/restaurant/de-wen-xia-zai-mian,De Wen Xia Zai Mian,Quanzhou,China,restaurant,,¥,,fujian-2026,德文虾仔面
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/ningde/restaurant/fu-ding-zheng-zong-bian-rou-jianxin-road,Fu Ding Zheng Zong Bian Rou (Jianxin Road),Ningde,China,restaurant,,¥,,fujian-2026,福鼎正宗扁肉 (建新路)
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/fu-yu-da-tong-ya-rou-zhou,Fu Yu Da Tong Ya Rou Zhou,Xiamen,China,restaurant,,¥,,fujian-2026,浮屿大同鸭肉粥
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/fuzhou_1026814/restaurant/guan-zhong-wang-shi,Guan Zhong Wang Shi (Gulou),Fuzhou,China,restaurant,,¥,,fujian-2026,关中往事 (鼓楼)
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/guo-gong-fan-dian,Guo Gong Fan Dian,Xiamen,China,restaurant,,¥,,fujian-2026,国供饭店
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/quanzhou_1030272/restaurant/hall-thing-licheng,Hall Thing (Licheng),Quanzhou,China,restaurant,,¥¥,,fujian-2026,好厅 (鲤城)
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/hao-shi-lai,Hao Shi Lai,Xiamen,China,restaurant,,¥¥,,fujian-2026,好食来大排档
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/homeme18-huming-road,"Homeme18"" (Huming Road)",Xiamen,China,restaurant,,¥,,fujian-2026,洪溪社 (湖明路)
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/fuzhou_1026814/restaurant/hou-jie-lao-hua-yadao-lane,Hou Jie Lao Hua (216 Tonghu Road),Fuzhou,China,restaurant,,¥,,fujian-2026,后街捞化 (通湖路216号)
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/ningde/restaurant/hu-yu-zhong-wu-qu-bian-rou,Hu Yu Zhong Wu Qu Bian Rou,Ningde,China,restaurant,,¥,,fujian-2026,胡裕忠武曲扁肉
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/quanzhou_1030272/restaurant/jian-lai-fa,Jian Lai Fa,Quanzhou,China,restaurant,,¥¥,,fujian-2026,建来发
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/fuzhou_1026814/restaurant/jing-li,Jing Li,Fuzhou,China,restaurant,,¥¥,,fujian-2026,井礼
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/lai-cuo-cheng-bian-shi-dian,Lai Cuo Cheng Bian Shi Dian,Xiamen,China,restaurant,,¥,,fujian-2026,赖厝埕扁食店
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/quanzhou_1030272/restaurant/lao-a-bo,Lao A Bo,Quanzhou,China,restaurant,,¥¥,,fujian-2026,老阿伯
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/lao-song-bian-shi-dian,Lao Song Bian Shi Dian,Xiamen,China,restaurant,,¥,,fujian-2026,劳松扁食店
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/fuzhou_1026814/restaurant/lin-yi-nen-ming-pai-zhu-xue-hua,Lin Yi Nen Ming Pai Zhu Xue Hua,Fuzhou,China,restaurant,,¥,,fujian-2026,林依嫩名牌猪血化
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/fuzhou_1026814/restaurant/longkushan-eatery,Longkushan Eatery,Fuzhou,China,restaurant,,¥,,fujian-2026,龙窟山饮食店
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/lu-niang-zi-huli,Lu Niang Zi (Huli),Xiamen,China,restaurant,,¥,,fujian-2026,吕娘子红烧牛肉面 (湖里)
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/quanzhou_1030272/restaurant/luo-ji-mian-xian-hu,Luo Ji Mian Xian Hu,Quanzhou,China,restaurant,,¥,,fujian-2026,罗记面线糊
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/fuzhou_1026814/restaurant/mei-ya-bo-hua-sheng-tang,Mei Ya Bo Hua Sheng Tang,Fuzhou,China,restaurant,,¥,,fujian-2026,没牙伯花生汤
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/fuzhou_1026814/restaurant/min-shi-fu,Min Shi Fu,Fuzhou,China,restaurant,,¥¥,,fujian-2026,闽食府
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/ming-yue-xia-mian-xiahe-road,Ming Yue Xia Mian (Xiahe Road),Xiamen,China,restaurant,,¥,,fujian-2026,明月虾面 (厦禾路)
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/minnan-minnan-siming,Minnan Minnan (Siming),Xiamen,China,restaurant,,¥¥,,fujian-2026,闽和南 (思明)
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/ningde/restaurant/ning-chuan-zu-yao-yu-wan,Ning Chuan Zu Yao Yu Wan,Ningde,China,restaurant,,¥,,fujian-2026,宁川祖耀鱼丸
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/pan-ya-yuan,Pan Ya Yuan,Xiamen,China,restaurant,,¥¥,,fujian-2026,磐雅苑
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/panda-s,Panda's,Xiamen,China,restaurant,,¥¥,,fujian-2026,胖达的川菜馆
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/shan-gu-tang,Shan Gu Tang (Xiahe Road),Xiamen,China,restaurant,,¥,,fujian-2026,善古堂 (厦禾路)
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/fuzhou_1026814/restaurant/shan-hai-nan-yan,Shan Hai Nan Yan,Fuzhou,China,restaurant,,¥¥,,fujian-2026,山海南筵
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/shan-li-yan-sha-cha-mian,Shan Li Yan Sha Cha Mian,Xiamen,China,restaurant,,¥,,fujian-2026,山丽妍沙茶面
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/fuzhou_1026814/restaurant/shang-xing,Shang Xing,Fuzhou,China,restaurant,,¥¥,,fujian-2026,尚兴
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/ningde/restaurant/shou-ning-mi-gao,Shou Ning Mi Gao,Ningde,China,restaurant,,¥,,fujian-2026,寿宁米糕
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/si-xia-li-huli,Si Xia Li (Huli),Xiamen,China,restaurant,,¥¥,,fujian-2026,私厦里 (湖里)
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/tong-an-fan-dian-huachang-road,Tong'an Fan Dian (Huachang Road),Xiamen,China,restaurant,,¥¥,,fujian-2026,同安饭店 (华昌路)
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/quanzhou_1030272/restaurant/wai-tou-niu-rou-meiling-road,Wai Tou Niu Rou (Meiling Road),Quanzhou,China,restaurant,,¥,,fujian-2026,歪头牛肉 (梅岭路)
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/wu-lan-sha-cha-mian,Wu Lan Sha Cha Mian,Xiamen,China,restaurant,,¥,,fujian-2026,五兰沙茶面
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/wu-tang-sha-cha-mian,Wu Tang Sha Cha Mian,Xiamen,China,restaurant,,¥,,fujian-2026,乌糖沙茶面
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/wuwei-natural-food,Wuwei Natural Food,Xiamen,China,restaurant,,¥¥,,fujian-2026,无味舒食
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/xian-xiong-qi,Xian Xiong Qi,Xiamen,China,restaurant,,¥¥,,fujian-2026,上青
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/xiang-mo-jin-nian-siming,Xiang Mo Jin Nian,Xiamen,China,restaurant,,¥¥,,fujian-2026,巷陌锦年
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/xiao-cheng-xi,Xiao Cheng Xi,Xiamen,China,restaurant,,¥¥,,fujian-2026,小埕戏
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/ningde/restaurant/xiao-dong-men-niu-rou-shui-fen-lao-dian,Xiao Dong Men Niu Rou Shui Fen Lao Dian,Ningde,China,restaurant,,¥,,fujian-2026,小东门牛肉水粉老店
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/fuzhou_1026814/restaurant/xingxian-mawei,Xingxian (Mawei),Fuzhou,China,restaurant,,¥¥,,fujian-2026,兴仙饭店 (马尾)
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/fuzhou_1026814/restaurant/ye-jia-hua-sheng-tang,Ye Jia Hua Sheng Tang,Fuzhou,China,restaurant,,¥,,fujian-2026,叶家花生汤
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/fuzhou_1026814/restaurant/yi-qiang-dadao-road,Yi Qiang (Dadao Road),Fuzhou,China,restaurant,,¥,,fujian-2026,老牌依强牛肉店 (达道路)
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/fuzhou_1026814/restaurant/yi-tong-lou,Yi Tong Lou,Fuzhou,China,restaurant,,¥¥,,fujian-2026,一同楼
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/fuzhou_1026814/restaurant/yong-zhou-ji-bian-rou-jinrong-south-road,Yong Zhou Ji Bian Rou (Jinrong South Road),Fuzhou,China,restaurant,,¥,,fujian-2026,永周记扁肉 (金榕南路)
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/fuzhou_1026814/restaurant/yu-xian-lou,Yu Xian Lou,Fuzhou,China,restaurant,,¥¥,,fujian-2026,鱼仙楼
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/yue-hua-sha-cha-mian,Yue Hua Sha Cha Mian,Xiamen,China,restaurant,,¥,,fujian-2026,月华沙茶面
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/quanzhou_1030272/restaurant/zhang-lin-a-shan-jiang-mu-ya,Zhang Lin A Shan Jiang Mu Ya,Quanzhou,China,restaurant,,¥,,fujian-2026,张林阿山姜母鸭
michelin-2026-china,michelin,2026,,Bib Gourmand,,https://guide.michelin.com/us/en/fujian-province/xiamen_1031934/restaurant/zhen-zhen-hai-li-jian,Zhen Zhen Hai Li Jian,Xiamen,China,restaurant,,¥,,fujian-2026,珍珍海蛎煎
